Start,End,Open,High,Low,Close,Volume,Market Cap
08/10/2020,09/10/2020,341.9675602,352.6174971,335.5453609,350.939677,9820746333,38816785743
07/10/2020,08/10/2020,340.9892205,342.4216149,334.807049,341.5076102,11889771756,38366213556
06/10/2020,07/10/2020,353.7299311,354.7021098,337.6285056,340.661696,9434934522,39344170734
05/10/2020,06/10/2020,352.5526679,354.9892409,349.5278118,353.8545532,8863022283,39778145131
04/10/2020,05/10/2020,346.3607994,353.8935546,344.7965224,352.2149241,7696532628,39342098538
03/10/2020,04/10/2020,345.9401637,350.9114538,344.3792936,346.3090493,10864336124,39200137940
02/10/2020,03/10/2020,353.2128457,353.6876952,336.7173915,346.0468359,15708735701,38909141647
01/10/2020,02/10/2020,359.8203273,368.5946715,346.4058436,352.9241694,11757675813,40636249574
30/09/2020,01/10/2020,359.8373657,360.8145174,353.0832764,359.3805013,10750901718,40211921988
29/09/2020,30/09/2020,354.212956,360.1087168,351.8331778,359.5280615,13604204070,40129528865
28/09/2020,29/09/2020,357.5036342,365.9872773,354.12874,354.7536248,12240570630,40668342369
27/09/2020,28/09/2020,354.0987099,361.9423471,348.7492113,357.0768318,13274405429,40025975231
26/09/2020,27/09/2020,352.0477226,355.4867417,348.1581002,354.901986,14128977256,39727397152
25/09/2020,26/09/2020,349.0390972,357.1381414,338.4616149,351.6653381,16489367064,39120343263
24/09/2020,25/09/2020,320.1237237,350.9608963,318.5764155,349.0106763,17593858755,37758939953
23/09/2020,24/09/2020,344.275706,344.6407887,318.3105425,320.7655631,13914982251,37947415443
22/09/2020,23/09/2020,340.7649963,346.3680007,336.4895486,344.0723331,19631714708,38610568995
21/09/2020,22/09/2020,372.1714501,375.9119257,334.1175695,341.3871423,19397296349,40228744272
20/09/2020,21/09/2020,385.0819443,385.0819443,367.8800257,371.930762,15024813310,42457495313
19/09/2020,20/09/2020,383.8677592,386.3040214,377.9915961,384.7724596,17067636602,43150877664
18/09/2020,19/09/2020,388.9122823,390.9164604,377.0975656,382.3320588,23187725688,43287510592
17/09/2020,18/09/2020,366.7728004,392.9222708,365.8014148,388.2975068,23907331521,42972984781
16/09/2020,17/09/2020,365.8595023,373.6193588,358.0566065,366.7459343,20421971347,41206465061
15/09/2020,16/09/2020,376.8175827,380.9034076,364.1539288,364.1539288,20436343770,41914196734
14/09/2020,15/09/2020,366.0991875,382.5737849,357.1408495,376.469186,21340863192,41682754909
13/09/2020,14/09/2020,384.4471665,388.1581622,354.6443738,365.278917,18956358548,41970280565
12/09/2020,13/09/2020,372.6836974,384.2063335,365.8537898,384.2063335,17250620647,41907711053
11/09/2020,12/09/2020,367.1710663,373.1045338,357.3182746,372.2957828,21294709859,41152437968
10/09/2020,11/09/2020,351.790316,374.9220553,351.790316,366.5997324,22628775638,41213478402
09/09/2020,10/09/2020,339.3080568,358.5115004,333.6874592,351.9043145,21737601652,39029821340
08/09/2020,09/09/2020,354.0638176,355.0764714,330.0180451,338.9123437,24433336896,38638126869
07/09/2020,08/09/2020,354.6671331,359.6350465,327.5980677,352.2753987,29841577730,39004023777
06/09/2020,07/09/2020,338.2095758,360.4658774,317.2081778,355.34335,43155697539,38830870179
05/09/2020,06/09/2020,384.5849083,390.6223626,316.5792783,331.381125,29781436709,40649192207
04/09/2020,05/09/2020,380.7596087,399.0925182,369.2770224,385.8447488,31294251885,43458888090
03/09/2020,04/09/2020,436.2119174,444.7323652,375.6170277,383.0782922,30361676281,46920175569
02/09/2020,03/09/2020,475.9303878,477.5169657,420.90299,436.4795406,30274356437,50461826334
01/09/2020,02/09/2020,429.3188811,479.4918718,425.2121508,475.9327468,25596090612,51532928241
31/08/2020,01/09/2020,424.2879578,434.9305258,416.527703,429.8009327,18539887568,47836146348
30/08/2020,31/08/2020,398.3812007,423.7271352,398.3812007,423.1894647,14574425303,46007348760
29/08/2020,30/08/2020,394.0108249,404.3428643,391.7269855,399.0930903,12559044215,44705738516
28/08/2020,29/08/2020,383.0646976,395.8089779,380.6357624,393.9793309,15522931907,43849464999
27/08/2020,28/08/2020,385.809033,394.2225153,376.6006459,382.8413597,14933767456,43096839479
26/08/2020,27/08/2020,383.2666942,391.5499327,378.0718166,385.8704239,18065341231,43256831193
25/08/2020,26/08/2020,407.7240654,408.3283822,371.7692617,383.9161564,16506629923,43945355558
24/08/2020,25/08/2020,390.9344875,409.4206094,388.5663427,407.9832506,13579573558,44979716402
23/08/2020,24/08/2020,395.8941622,396.520791,384.6993628,391.4403594,12836541320,43884331270
22/08/2020,23/08/2020,387.986044,396.5525508,380.9262726,395.8746079,17851384658,43747655157
21/08/2020,22/08/2020,416.0688224,418.054211,386.2796881,387.5109745,15709687765,45599879080
20/08/2020,21/08/2020,406.7276793,418.1952736,403.3762408,416.4723039,18247659341,46163564212
19/08/2020,20/08/2020,422.7596904,426.2465658,396.0723763,406.0469719,18577230989,46185622620
18/08/2020,19/08/2020,429.9620408,433.2709181,418.0312964,423.1282132,18872381370,47995026121
17/08/2020,18/08/2020,433.3790852,441.6505802,421.5564757,430.7982843,16203065800,48321849380
16/08/2020,17/08/2020,432.5666785,435.2690706,414.4546327,433.5013226,15249440777,47999551651
15/08/2020,16/08/2020,437.7521282,442.4356876,428.9556376,432.8443798,19175457741,48895113724
14/08/2020,15/08/2020,424.1050975,443.374015,418.9467671,436.9238517,26567843616,48139329065
13/08/2020,14/08/2020,387.1532677,428.2308547,379.0301153,425.5160467,19037714675,44286596280
12/08/2020,13/08/2020,379.2388792,388.6673233,369.1558655,387.6098602,18936799774,42743500619
11/08/2020,12/08/2020,395.6169737,398.0385343,370.8445619,379.1132622,16027343383,43464783449
10/08/2020,11/08/2020,390.3970026,398.4336704,390.3290435,395.5182367,15748723557,44257636303
09/08/2020,10/08/2020,395.6276743,399.1245922,385.1216907,389.3953757,14523340272,43911342560
08/08/2020,09/08/2020,379.1817458,392.3599429,376.7835609,392.3599429,17856927607,43220263682
07/08/2020,08/08/2020,395.1083198,397.847749,367.7876813,379.4443062,16408768548,43578110185
06/08/2020,07/08/2020,400.7440397,402.4172772,392.5955566,394.9861534,18247300098,44449353714
05/08/2020,06/08/2020,389.6497533,404.8743467,385.717179,400.5766125,17651056126,44173389481
04/08/2020,05/08/2020,385.7917755,400.6611889,381.9532399,389.5160607,23516223053,43816992662
03/08/2020,04/08/2020,371.8916778,397.365511,369.0063894,386.6371818,25750777805,43368125346
02/08/2020,03/08/2020,386.7298858,413.2550294,356.7050433,370.4771463,33878467864,42423426175
01/08/2020,02/08/2020,346.2781493,391.2634672,343.8805798,386.6544851,19568367864,40487397050
31/07/2020,01/08/2020,334.4925915,348.5932673,329.1958026,346.0067062,17719726516,38057898522
30/07/2020,31/07/2020,316.6944639,339.1760216,313.9976168,334.3199445,13258573933,36010074369
29/07/2020,30/07/2020,315.8382003,323.5214089,312.3340661,316.3678645,15560635408,35746643054
28/07/2020,29/07/2020,321.1314146,325.0010759,306.9534766,315.6434989,21915536969,35480594845
27/07/2020,28/07/2020,309.7784595,328.6631124,309.7784595,320.763709,21951074702,36005433157
26/07/2020,27/07/2020,304.4359742,316.6484638,300.0883036,309.3796446,19926080284,34355262213
25/07/2020,26/07/2020,278.9667092,307.3072352,278.9667092,303.8784032,14332847881,32188468307
24/07/2020,25/07/2020,275.1710543,286.0330906,269.0094802,279.1138861,13852769272,30841252159
23/07/2020,24/07/2020,263.3269076,278.6567909,261.0017765,274.7101309,13303054454,29901461717
22/07/2020,23/07/2020,245.366021,264.7624544,242.2503669,262.9296897,7388905990,27444243925
21/07/2020,22/07/2020,236.164649,246.3017975,235.8332781,245.3878604,6690414255,27019923340
20/07/2020,21/07/2020,238.7461611,239.2588112,234.986683,236.2352685,5374214600,26606411479
19/07/2020,20/07/2020,235.6378578,239.1603293,233.6096888,238.9100171,4348865425,26271596776
18/07/2020,19/07/2020,232.7356838,236.4132974,232.5485861,235.6721442,4303371590,26205592876
17/07/2020,18/07/2020,233.6989344,234.2979699,232.037606,232.7986536,5206630777,26070671973
16/07/2020,17/07/2020,238.6295757,239.0828527,230.6873103,233.809781,5550009277,26197654559
15/07/2020,16/07/2020,240.3122927,241.0976271,237.1698684,238.8455923,4398236330,26735721114
14/07/2020,15/07/2020,239.7742437,241.8428584,237.5298979,240.3632791,5112761889,26766273353
13/07/2020,14/07/2020,242.5415496,244.6439105,238.3560416,240.0082873,5193115977,27054971352
12/07/2020,13/07/2020,239.1056536,242.8468021,237.3813176,241.7508595,4016136538,26768967560
11/07/2020,12/07/2020,240.8500026,241.3054426,238.0494276,239.015311,4087550051,26764214523
10/07/2020,11/07/2020,242.0335458,242.0335458,237.2301779,240.7695516,5297644650,26734803566
09/07/2020,10/07/2020,246.6093004,247.2134414,238.9845081,241.9954121,6581563335,27217782950
08/07/2020,09/07/2020,239.1750286,248.0396783,238.0101844,246.4938534,6300945589,27149995555
07/07/2020,08/07/2020,241.2846652,242.8644762,235.1270032,238.8108323,6915350159,26601832966
06/07/2020,07/07/2020,227.7179407,241.3388892,226.8764249,241.3388892,5936682098,26120514122
05/07/2020,06/07/2020,229.0831814,229.5723835,224.0727224,227.7044487,4223751345,25274447419
04/07/2020,05/07/2020,225.2097571,230.1310702,225.1372853,228.977045,4053794607,25307604961
03/07/2020,04/07/2020,226.8810271,227.8821437,225.0047677,225.177161,4918815293,25303728249
02/07/2020,03/07/2020,230.7868324,231.7468307,224.2516736,226.9372227,5302575969,25499234910
01/07/2020,02/07/2020,225.631318,232.0507982,224.5460048,230.5722265,4919654732,25454416463
30/06/2020,01/07/2020,227.5970742,228.1694495,223.3409315,225.8401111,5302482851,25246259091
29/06/2020,30/06/2020,225.1182676,229.0891435,221.7741712,227.7523048,5098196137,25080931977
28/06/2020,29/06/2020,221.1471518,227.5097526,218.781903,224.8690096,5629967267,24860526807
27/06/2020,28/06/2020,229.6326524,231.084857,218.0865795,221.0846883,5014409698,25353715086
26/06/2020,27/06/2020,232.6413944,233.3087917,228.343151,229.6865681,5423818529,25744843752
25/06/2020,26/06/2020,234.9931621,235.1926649,228.8613409,232.7371074,6748072456,26004097531
24/06/2020,25/06/2020,243.025659,248.6209876,232.1800115,234.6943221,6446440944,26745071803
23/06/2020,24/06/2020,243.1373334,244.5315121,241.0492072,242.9322887,6553742455,27081200544
22/06/2020,23/06/2020,228.0970049,245.5178664,227.9329141,243.1393089,5889313680,26494315034
21/06/2020,22/06/2020,228.9548655,231.9900927,227.8222714,227.9096308,4729805926,25593151862
20/06/2020,21/06/2020,229.1335472,230.7725982,226.5815264,229.006598,5597088076,25483447405
19/06/2020,20/06/2020,231.4768062,231.5292762,227.4847409,228.7443048,6241277839,25586876031
18/06/2020,19/06/2020,233.8666572,234.3069203,228.7372835,231.6910598,6037576925,25886349463
17/06/2020,18/06/2020,235.2585789,236.6256822,229.7084514,234.0456226,5843949645,25969430964
16/06/2020,17/06/2020,230.8560962,235.7557359,229.1657968,235.2560454,7268339510,25969642418
15/06/2020,16/06/2020,232.6248294,233.1127394,219.7765609,230.8181249,8069366776,25319096182
14/06/2020,15/06/2020,238.1462773,238.2062416,231.5750049,232.8573889,5675792064,26255355630
13/06/2020,14/06/2020,237.5573164,238.1916777,235.1225886,238.133142,5982190206,26361234944
12/06/2020,13/06/2020,231.3076081,238.7677227,229.5290597,237.3373521,9458729937,26239287825
11/06/2020,12/06/2020,247.6020063,249.3315868,229.9095129,231.6849242,8853781173,26921226607
10/06/2020,11/06/2020,243.9089952,249.258756,242.7630022,247.4236917,6048210827,27196719060
09/06/2020,10/06/2020,246.223917,248.7717693,241.6976329,243.8423357,6957291392,27082672880
08/06/2020,09/06/2020,244.3240776,246.4676718,241.6873283,246.3781157,7925119435,27066613601
07/06/2020,08/06/2020,241.9555817,244.7333516,235.8147831,244.0584214,6788697026,26769799203
06/06/2020,07/06/2020,240.3859577,243.9496156,238.9691731,241.8586389,7336086542,26840704646
05/06/2020,06/06/2020,243.3836861,246.4979392,240.0104921,240.433126,8488057701,27002678521
04/06/2020,05/06/2020,244.2362711,245.915343,237.6395553,243.6338338,8592508027,27034792043
03/06/2020,04/06/2020,238.005728,244.1708511,234.7222087,244.1708511,10085839970,26549234714
02/06/2020,03/06/2020,247.8618468,252.7406732,231.6765211,237.6809672,11977471608,27122578746
01/06/2020,02/06/2020,231.8016927,249.2351239,231.2760332,247.8594013,10850713400,26523602719
31/05/2020,01/06/2020,242.5174503,244.0556927,231.0154116,231.9968141,12368591238,26377298345
30/05/2020,31/05/2020,220.1052801,244.4112545,218.5688647,242.4600167,10876356550,25774904554
29/05/2020,30/05/2020,219.1282536,222.6828668,217.9874023,220.1376733,11557721299,24480632708
28/05/2020,29/05/2020,207.729322,219.1713975,204.8716174,218.6398195,8538289785,23311545615
27/05/2020,28/05/2020,201.0932652,207.5204837,200.9738332,207.4497274,8177164284,22729532646
26/05/2020,27/05/2020,203.9716727,204.7637007,198.075288,201.0691355,7916217217,22447980819
25/05/2020,26/05/2020,200.8882646,205.1908883,200.8882646,204.1247659,9480976189,22568285869
24/05/2020,25/05/2020,206.4418073,210.1181372,202.0339003,202.0339003,8430894691,22981052883
23/05/2020,24/05/2020,206.9778831,210.2706231,205.3117083,206.5587171,9571982860,23038612241
22/05/2020,23/05/2020,198.9246799,208.3664256,197.0268072,206.8025761,10925135757,22539267176
21/05/2020,22/05/2020,209.9579997,211.2873303,193.4278735,199.1325733,10726046150,22728535459
20/05/2020,21/05/2020,213.9718954,214.7576474,208.3828153,209.9387142,10743231231,23546246017
19/05/2020,20/05/2020,214.3545052,214.7375323,210.0844648,213.6183748,12335601729,23562418762
18/05/2020,19/05/2020,206.9063946,215.9604406,206.9063946,214.3880307,14238424662,23607089906
17/05/2020,18/05/2020,200.5358666,209.4649356,199.9238385,206.8862604,12082489921,22667835615
16/05/2020,17/05/2020,194.7632722,202.9460739,193.7535542,200.6895021,13145310043,22186135445
15/05/2020,16/05/2020,203.0191028,203.5526048,193.3982943,194.5823496,14812112523,22078903960
14/05/2020,15/05/2020,199.3970884,204.6725588,196.6302727,203.0657211,15161884337,22253289111
13/05/2020,14/05/2020,189.7123916,199.9462637,189.061448,199.4270596,12166676581,21455829784
12/05/2020,13/05/2020,186.0558939,191.6259663,186.0558939,189.4557698,14204738794,20995086175
11/05/2020,12/05/2020,188.0588572,192.5136984,179.302871,185.9503548,15293555758,20749655915
10/05/2020,11/05/2020,210.3726179,210.3726179,181.9202872,187.9980043,17690796421,20948998323
09/05/2020,10/05/2020,211.5121454,214.3962717,209.1622467,210.6111608,14312675014,23512928701
08/05/2020,09/05/2020,211.8427639,214.9397947,207.8906319,211.7089881,17108159080,23495972723
07/05/2020,08/05/2020,199.6989967,213.3586964,199.3816166,212.4221371,16443503902,22908102772
06/05/2020,07/05/2020,205.2800716,210.3127621,201.1025473,201.1025473,14224517546,22909378779
05/05/2020,06/05/2020,206.6066054,210.3611386,203.0033076,204.5617416,14903296224,22792153207
04/05/2020,05/05/2020,209.8851143,210.4738476,196.6865238,206.9692214,15841145131,22535527526
03/05/2020,04/05/2020,214.0306308,218.1398206,206.7170896,209.905659,14992442060,23574043182
02/05/2020,03/05/2020,212.1031008,214.9197263,210.8621173,214.0833055,14573505776,23572154370
01/05/2020,02/05/2020,206.3587199,216.7379018,206.3587199,212.2047441,18548033560,23414272058
30/04/2020,01/05/2020,214.8528058,226.3241982,203.7294025,205.7811423,21949772005,23687201251
29/04/2020,30/04/2020,196.805818,217.3215185,196.620325,214.9004418,16360133179,22936538166
28/04/2020,29/04/2020,196.3948891,197.2497453,192.9057318,197.1256768,13468804790,21633460948
27/04/2020,28/04/2020,197.0024943,198.201157,191.740922,196.2249238,14347611517,21603694238
26/04/2020,27/04/2020,194.0437439,198.6378262,192.9374883,196.7666524,13217089946,21588663015
25/04/2020,26/04/2020,187.4860413,195.441516,186.1639717,194.0079128,13384323122,21286671075
24/04/2020,25/04/2020,185.2554664,189.1501735,185.2554664,187.4588608,14789422005,20753779881
23/04/2020,24/04/2020,182.436599,190.1072381,179.0747282,184.9834763,15160613341,20460562380
22/04/2020,23/04/2020,170.9683591,183.2598473,170.1130644,182.0890368,12960518896,19575333821
21/04/2020,22/04/2020,170.9054192,174.0696679,168.6927418,170.9939023,16029201041,18985086816
20/04/2020,21/04/2020,180.3572862,185.7486195,168.7493192,171.1396734,15529472258,19776337129
19/04/2020,20/04/2020,187.0037112,187.6430924,177.6526701,180.4587744,16082484090,20201648640
18/04/2020,19/04/2020,170.7104555,188.2677606,170.7104555,186.6801271,13252706072,19639682340
17/04/2020,18/04/2020,172.1378996,173.5998447,168.9604241,170.6515073,14838850111,18855291941
16/04/2020,17/04/2020,153.2579784,173.5265632,150.0236565,171.9048821,14951703712,18243136114
15/04/2020,16/04/2020,158.2841725,160.8533906,153.0191876,153.3823017,11232326018,17452271663
14/04/2020,15/04/2020,156.4540555,161.2034755,155.7990732,158.1438447,11247888932,17486981308
13/04/2020,14/04/2020,159.3005563,159.3005563,151.2501898,156.4217027,12659600708,17019486050
12/04/2020,13/04/2020,158.1881236,164.3712974,155.4996331,160.1119208,10328332721,17624421181
11/04/2020,12/04/2020,157.9579122,160.8679669,154.3894277,158.0950476,11721136921,17465826817
10/04/2020,11/04/2020,169.8764423,169.952355,153.4922389,157.6442714,12597805394,17701498488
09/04/2020,10/04/2020,172.8707836,172.9019748,166.9318149,170.1787643,10992699000,18826537969
08/04/2020,09/04/2020,164.8571439,173.1696732,164.170924,172.7880175,14116847315,18737803986
07/04/2020,08/04/2020,170.5647443,174.9573402,163.7344005,164.9633107,17553029602,18807127996
06/04/2020,07/04/2020,143.1647299,169.8207799,143.1647282,169.8207799,11535643994,17103249000
05/04/2020,06/04/2020,144.0108284,145.1503469,141.3697606,143.1647307,7575353956,15813205348
04/04/2020,05/04/2020,141.2155555,144.3161189,139.6529626,144.0822396,8179879982,15668105902
03/04/2020,04/04/2020,141.2721943,146.0315407,138.5375052,141.1632677,10602273860,15702595665
02/04/2020,03/04/2020,134.8570638,147.3056063,134.8570638,140.917345,10034955896,15276177857
01/04/2020,02/04/2020,132.9942418,135.4692306,129.1973543,134.9126924,7762114817,14534627264
31/03/2020,01/04/2020,132.1546887,134.6048516,130.7836223,133.3647603,7958860154,14623432567
30/03/2020,31/03/2020,125.0512411,134.1033387,124.700348,132.4154544,7888248584,14417090285
29/03/2020,30/03/2020,130.9900894,131.1162104,124.8083483,125.423225,7682366878,14171270929
28/03/2020,29/03/2020,131.8503921,131.9758536,126.0595601,131.0500022,8111606821,14208110196
27/03/2020,28/03/2020,138.2721832,140.0395542,131.7138102,131.7138102,8250116076,15102739895
26/03/2020,27/03/2020,136.0624525,138.2077207,133.8488757,138.2077207,8291805623,14942715553
25/03/2020,26/03/2020,138.529957,141.2987986,133.9016707,135.9690748,10361114820,15074721381
24/03/2020,25/03/2020,135.5320959,141.6026919,132.7124774,138.5434299,11303396253,15101369616
23/03/2020,24/03/2020,123.4884117,135.0837233,121.5659626,135.0837233,51833881395,14102016156
22/03/2020,23/03/2020,131.8406846,135.8306425,123.3058834,123.7018645,75975977548,14353949740
21/03/2020,22/03/2020,133.107993,136.6843807,127.0121986,131.558644,21781866530,14524123248
20/03/2020,21/03/2020,136.1188061,151.0022269,122.1072983,132.0256631,13363195754,15197520935
19/03/2020,20/03/2020,117.5367014,141.2727047,115.8773395,136.152129,36623756445,13827166501
18/03/2020,19/03/2020,116.2014799,117.4803393,110.999278,117.2906328,8427429834,12569080535
17/03/2020,18/03/2020,110.1316373,119.0400625,109.8317277,116.6725752,11485836832,12669567187
16/03/2020,17/03/2020,124.3771909,124.3771909,103.2919531,110.4258781,10997643817,12325807940
15/03/2020,16/03/2020,123.0428095,131.6008079,121.2793869,124.5026425,9018642945,13484627613
14/03/2020,15/03/2020,133.9929354,134.2055767,122.0174484,123.3958694,14719502281,14042308431
13/03/2020,14/03/2020,108.1369492,138.1212245,93.02837713,132.4093142,22030640951,13465711593
12/03/2020,13/03/2020,194.4486505,195.0212177,107.0083795,107.0083795,15189358319,16914804881
11/03/2020,12/03/2020,200.6435364,202.7702952,182.9479471,194.6403308,12545190706,21325048251
10/03/2020,11/03/2020,202.4347579,205.7389285,197.2240934,200.6158873,15684378003,21950399282
09/03/2020,10/03/2020,199.6615935,208.0375466,191.8709516,200.9082242,18677623020,21842094397
08/03/2020,09/03/2020,237.6468467,237.6468467,199.5553317,199.9715108,14767672603,24328453235
07/03/2020,08/03/2020,244.4607775,250.5419756,237.3376214,237.5897974,14232754403,26407124846
06/03/2020,07/03/2020,228.3059747,243.931534,227.7776999,243.8720934,13692445973,25629907533
05/03/2020,06/03/2020,224.3011802,233.5862111,224.3011802,227.6893002,12452992053,24984078551
04/03/2020,05/03/2020,223.9017348,228.3215496,218.4164501,223.8575022,13852813891,24411801482
03/03/2020,04/03/2020,231.6624714,231.9887288,220.9656788,224.1419851,15118211689,24693731528
02/03/2020,03/03/2020,218.3877285,233.5341638,216.8550229,231.2703084,14173996849,24521418838
01/03/2020,02/03/2020,218.3824649,225.7933583,213.4343117,218.5533231,13121312389,23908687483
29/02/2020,01/03/2020,228.4418024,232.5555054,219.0081772,219.2811865,14837537620,24599185846
28/02/2020,29/02/2020,227.2531952,233.3577729,215.3573701,227.7398115,17413289896,24515322258
27/02/2020,28/02/2020,217.749286,237.2543464,212.0322098,225.0322677,21295881650,24666125572
26/02/2020,27/02/2020,247.2276257,249.6830099,219.4690302,227.4830931,18288182164,25531807842
25/02/2020,26/02/2020,265.5831834,267.7979109,247.4408469,248.8911827,16373729917,27942089874
24/02/2020,25/02/2020,274.6795232,276.2281781,259.5277707,265.4130747,15342793709,29081886449
23/02/2020,24/02/2020,261.7493286,274.3380223,261.6600643,273.5814001,13681292042,29282473976
22/02/2020,23/02/2020,265.2335465,266.3184051,257.8367973,261.5709935,13993971506,28456047301
21/02/2020,22/02/2020,257.4785977,267.2258559,254.8122585,265.3508619,18123916533,28521847430
20/02/2020,21/02/2020,259.5432952,263.7654442,248.5435753,257.7604431,19767198242,28038273647
19/02/2020,20/02/2020,282.2227739,283.6735742,259.7267183,260.4301205,19868006600,30223487933
18/02/2020,19/02/2020,267.3094844,285.1196954,260.8874325,281.6368608,22461835256,29572853693
17/02/2020,18/02/2020,259.9502431,267.8536466,243.4591434,267.8536466,22974885012,27593003143
16/02/2020,17/02/2020,264.8970532,272.9946703,241.5031986,261.5448728,20684379742,28631061014
15/02/2020,16/02/2020,284.6092578,286.995321,263.8444751,264.1609627,21444866297,30160560279
14/02/2020,15/02/2020,268.2704589,284.704467,262.1162658,284.704467,21852616416,29619636233
13/02/2020,14/02/2020,265.466741,275.644472,259.062908,268.0042098,24172902881,29119590647
12/02/2020,13/02/2020,236.3683978,273.4683366,236.3683978,265.8970849,19873999516,27700565378
11/02/2020,12/02/2020,223.1802366,237.1598656,218.4343923,236.4585837,13695887436,24557459122
10/02/2020,11/02/2020,228.2919707,228.7115207,217.9596287,223.5863597,13466778795,24238035443
09/02/2020,10/02/2020,223.1617391,229.584449,223.1617391,228.1848129,13672722983,24715676760
08/02/2020,09/02/2020,224.6404722,226.8460697,214.530926,223.575236,14418900264,24258530893
07/02/2020,08/02/2020,212.950283,224.0622277,212.950283,223.4753099,14983717370,23920901344
06/02/2020,07/02/2020,203.7720633,215.2933722,201.9326092,213.0043578,13981628670,22798639262
05/02/2020,06/02/2020,188.7132267,206.483772,188.2636915,204.0125247,10214978765,21368770778
04/02/2020,05/02/2020,189.8095434,191.1504567,185.1539364,188.781874,9444011536,20444865957
03/02/2020,04/02/2020,188.5384075,193.8850336,187.4985157,189.9061566,11400969971,20658301617
02/02/2020,03/02/2020,183.5784497,192.471393,180.0703298,188.5894459,10635139992,20432500254
01/02/2020,02/02/2020,179.8445902,183.8419002,179.5410194,183.7233843,9652648261,19824991337
31/01/2020,01/02/2020,184.3905441,185.2512405,176.4261623,179.5950071,11048926824,19699054051
30/01/2020,31/01/2020,173.8585174,186.094469,171.5388508,184.383165,9152294842,19256315504
29/01/2020,30/01/2020,175.5344996,178.0385462,174.3763184,174.3763184,9932455084,19178744272
28/01/2020,29/01/2020,170.0013532,175.330399,170.0013532,175.330399,9376107835,18717739032
27/01/2020,28/01/2020,167.6337775,171.5948833,165.7568803,170.0453863,8467590811,18357052800
26/01/2020,27/01/2020,160.4899412,167.6196464,159.7924691,167.4678133,6683902753,17757934495
25/01/2020,26/01/2020,162.4953606,162.5164643,158.0890669,160.8344706,7617282553,17428779801
24/01/2020,25/01/2020,162.8046962,163.9854735,156.0580221,162.4796787,8486145509,17491026577
23/01/2020,24/01/2020,168.0313737,168.0318396,159.8769876,162.7061195,8251095644,17778558313
22/01/2020,23/01/2020,169.3309492,170.9194895,166.3053774,168.0889827,8577764785,18313459158
21/01/2020,22/01/2020,166.740611,169.5754966,165.4573133,169.545106,8910265391,18233595548
20/01/2020,21/01/2020,166.8793411,168.8976404,161.686195,166.9135692,9735039231,18035400764
19/01/2020,20/01/2020,175.4243812,177.3468809,162.9569294,166.816861,12273014553,18517096928
18/01/2020,19/01/2020,170.4223623,178.5276094,166.5707501,175.4532792,12549934347,18741392987
17/01/2020,18/01/2020,164.35245,173.1145653,162.4616458,171.3137281,11738055791,18370633957
16/01/2020,17/01/2020,166.1118721,166.9219729,159.110222,164.0211427,11163152078,17649728778
15/01/2020,16/01/2020,165.6582484,170.8134882,149.8316065,165.8048817,16747466657,17845135789
14/01/2020,15/01/2020,143.5973467,168.0263925,143.5973467,165.9585487,10369374512,16746578360
13/01/2020,14/01/2020,145.9727767,146.323303,142.576668,143.8508395,7169395338,15623030845
12/01/2020,13/01/2020,143.0835505,145.375489,142.2288775,145.2251144,8263400554,15692954877
11/01/2020,12/01/2020,143.8381984,147.0385285,142.1718926,143.0210128,9048431076,15652744922
10/01/2020,11/01/2020,137.8150486,144.4125477,135.769018,144.4125477,8457837521,15135188433
09/01/2020,10/01/2020,140.5939596,141.1176063,135.9560155,138.0285951,8407091302,15073087982
08/01/2020,09/01/2020,143.03885,147.0500041,137.5523285,140.9342906,9485569496,15503951638
07/01/2020,08/01/2020,143.9400289,144.8868547,139.4911167,143.1723568,8884321400,15528292040
06/01/2020,07/01/2020,135.4668023,143.9060026,135.1209072,143.9060026,7771586736,15253831829
05/01/2020,06/01/2020,134.0549915,137.8967047,134.0549915,135.2669112,6731959408,14775696881
04/01/2020,05/01/2020,133.8355988,134.9307916,132.6482393,134.0497019,7986617480,14529037537
03/01/2020,04/01/2020,127.1171415,134.2286394,126.0914497,133.6753688,7715596550,14242069787
02/01/2020,03/01/2020,130.9550773,130.9550773,126.9131606,127.1177593,6690036711,14042469286
01/01/2020,02/01/2020,129.7688408,132.6273905,129.3698082,130.9165456,7036988925,14267183034
31/12/2019,01/01/2020,131.7033162,133.0644962,129.0300855,129.8352501,7739192043,14263388023
30/12/2019,31/12/2019,134.297836,135.9339026,130.5870096,131.650286,8674710936,14485387871
29/12/2019,30/12/2019,128.2030261,136.2194174,127.7281362,134.2538147,6933106920,14201332268
28/12/2019,29/12/2019,126.3171618,129.3344805,126.0232954,128.2343465,6360481401,13894261504
27/12/2019,28/12/2019,125.7451047,126.6801333,123.2672826,126.3409442,6952737608,13647113250
26/12/2019,27/12/2019,125.220566,131.2513465,124.5782974,125.7400188,5955123573,13709229864
25/12/2019,26/12/2019,127.8875333,127.8875333,124.0037621,125.2036784,6045579382,13643050848
24/12/2019,25/12/2019,128.0231191,129.2704259,126.9966858,127.7879553,6461657577,13933554776
23/12/2019,24/12/2019,132.0628719,134.5751592,126.7024464,128.0285682,7353711286,14337179781
22/12/2019,23/12/2019,127.1325304,132.5858207,126.9189209,131.9351084,5953209706,14066032975
21/12/2019,22/12/2019,128.3509062,128.3832879,126.9857518,127.0535347,5711451612,13889345866
